date,year,month,latitude,longitude,nearest_country,country_name,region,attack_type,vessel_type,vessel_status,shore_distance,est_ship_value_musd,est_cargo_value_musd,est_total_exposure_musd,exposure_source,GDP,corruption_index,population,unemployment_rate,coastline_km,coastline_mi,has_active_coast_guard
2000-11-18,2000,11,1.2667,104.1167,IDN,Indonesia,East Asia & Pacific,Attempted,Unknown,Steaming,8.7,30.0,30.0,0.0,attack_vessel_model_v2,780.0,17.0,211513823.0,6.08,54716,33998.9,True
2000-11-19,2000,11,-5.4562,105.3067,IDN,Indonesia,East Asia & Pacific,Boarded,Unknown,Anchored,1.2,30.0,30.0,0.0,attack_vessel_model_v2,780.0,17.0,211513823.0,6.08,54716,33998.9,True
2000-11-20,2000,11,1.7403,102.5292,MYS,Malaysia,East Asia & Pacific,Boarded,Unknown,Steaming,23.1,30.0,30.0,0.0,attack_vessel_model_v2,4044.0,48.0,23194257.0,3.0,4675,2904.9,True
2000-11-22,2000,11,8.8167,76.2167,IND,India,South Asia,Boarded,Unknown,Steaming,37.1,35.0,40.0,0.0,attack_vessel_model_v2,443.0,28.0,1056575549.0,5.66,7000,4349.6,True
2000-11-23,2000,11,5.7333,95.2833,IDN,Indonesia,East Asia & Pacific,Attempted,Unknown,Steaming,6.2,30.0,30.0,0.0,attack_vessel_model_v2,780.0,17.0,211513823.0,6.08,54716,33998.9,True
2000-11-24,2000,11,-23.98,-46.305,BRA,Brazil,Latin America & Caribbean,Boarded,Unknown,Anchored,1.4,35.0,45.0,0.0,attack_vessel_model_v2,3750.0,39.0,174790340.0,9.9,7491,4654.7,True
2000-11-25,2000,11,-14.5382,40.6717,MOZ,Mozambique,Sub-Saharan Africa,Boarded,Unknown,Berthed,1.7,35.0,45.0,0.0,attack_vessel_model_v2,314.0,22.0,17711927.0,2.84,2470,1534.8,True
2000-11-25,2000,11,22.2383,91.8267,BGD,Bangladesh,South Asia,Boarded,Unknown,Anchored,0.8,35.0,40.0,0.0,attack_vessel_model_v2,418.0,22.9,127657854.0,3.27,580,360.4,True
2000-11-25,2000,11,23.0583,56.465,OMN,Oman,Middle East & North Africa,Attempted,Unknown,Anchored,121.4,35.0,45.0,0.0,attack_vessel_model_v2,8601.0,63.0,2267973.0,5.4,2092,1299.9,True
2000-11-26,2000,11,12.2833,44.8667,YEM,"Yemen, Rep.",Middle East & North Africa,Attempted,Unknown,Steaming,49.4,35.0,45.0,0.0,attack_vessel_model_v2,554.0,26.0,17409072.0,11.57,1906,1184.3,True
2000-11-30,2000,11,-5.4562,105.3067,IDN,Indonesia,East Asia & Pacific,Boarded,Unknown,Anchored,1.2,30.0,30.0,0.0,attack_vessel_model_v2,780.0,17.0,211513823.0,6.08,54716,33998.9,True
2000-11-30,2000,11,1.7,102.5667,MYS,Malaysia,East Asia & Pacific,Boarded,Unknown,Steaming,23.0,30.0,30.0,0.0,attack_vessel_model_v2,4044.0,48.0,23194257.0,3.0,4675,2904.9,True
2000-12-01,2000,12,0.2863,9.5083,GAB,Gabon,Sub-Saharan Africa,Boarded,Unknown,Berthed,0.8,35.0,45.0,0.0,attack_vessel_model_v2,4126.0,33.0,1228360.0,17.36,885,549.9,True
2000-12-02,2000,12,-0.0567,-50.1683,BRA,Brazil,Latin America & Caribbean,Boarded,Unknown,Anchored,9.5,35.0,45.0,0.0,attack_vessel_model_v2,3750.0,39.0,174790340.0,9.9,7491,4654.7,True
2000-12-05,2000,12,-4.0483,39.645,KEN,Kenya,Sub-Saharan Africa,Boarded,Unknown,Berthed,2.4,35.0,45.0,0.0,attack_vessel_model_v2,397.0,21.0,31964557.0,2.86,536,333.1,True
2000-12-07,2000,12,-0.1,117.5265,IDN,Indonesia,East Asia & Pacific,Boarded,Unknown,Anchored,4.0,30.0,30.0,0.0,attack_vessel_model_v2,780.0,17.0,211513823.0,6.08,54716,33998.9,True
2000-12-08,2000,12,1.9,102.3667,MYS,Malaysia,East Asia & Pacific,Attempted,Unknown,Steaming,25.0,30.0,30.0,0.0,attack_vessel_model_v2,4044.0,48.0,23194257.0,3.0,4675,2904.9,True
2000-12-08,2000,12,0.3,108.25,IDN,Indonesia,East Asia & Pacific,Attempted,Unknown,Steaming,74.8,30.0,30.0,0.0,attack_vessel_model_v2,780.0,17.0,211513823.0,6.08,54716,33998.9,True
2000-12-08,2000,12,1.7752,102.6228,MYS,Malaysia,East Asia & Pacific,Attempted,Unknown,Steaming,12.6,30.0,30.0,0.0,attack_vessel_model_v2,4044.0,48.0,23194257.0,3.0,4675,2904.9,True
2000-12-09,2000,12,-4.0483,39.645,KEN,Kenya,Sub-Saharan Africa,Boarded,Unknown,Berthed,2.4,35.0,45.0,0.0,attack_vessel_model_v2,397.0,21.0,31964557.0,2.86,536,333.1,True
2000-12-10,2000,12,1.1095,103.4762,IDN,Indonesia,East Asia & Pacific,Boarded,Unknown,Anchored,8.7,30.0,30.0,0.0,attack_vessel_model_v2,780.0,17.0,211513823.0,6.08,54716,33998.9,True
2000-12-10,2000,12,10.0,76.05,IND,India,South Asia,Boarded,Unknown,Anchored,18.2,35.0,40.0,0.0,attack_vessel_model_v2,443.0,28.0,1056575549.0,5.66,7000,4349.6,True
2000-12-10,2000,12,12.2833,45.0667,YEM,"Yemen, Rep.",Middle East & North Africa,Attempted,Unknown,Steaming,52.4,35.0,45.0,0.0,attack_vessel_model_v2,554.0,26.0,17409072.0,11.57,1906,1184.3,True
2000-12-11,2000,12,10.0,76.05,IND,India,South Asia,Boarded,Unknown,Berthed,18.2,35.0,40.0,0.0,attack_vessel_model_v2,443.0,28.0,1056575549.0,5.66,7000,4349.6,True
2000-12-11,2000,12,12.8517,46.0367,YEM,"Yemen, Rep.",Middle East & North Africa,Attempted,Unknown,Steaming,60.8,35.0,45.0,0.0,attack_vessel_model_v2,554.0,26.0,17409072.0,11.57,1906,1184.3,True
2000-12-12,2000,12,1.2525,104.1183,IDN,Indonesia,East Asia & Pacific,Hijacked,Unknown,Steaming,7.2,30.0,30.0,4.5,attack_vessel_model_v2,780.0,17.0,211513823.0,6.08,54716,33998.9,True
2000-12-12,2000,12,2.16,111.1452,MYS,Malaysia,East Asia & Pacific,Boarded,Unknown,Anchored,3.8,30.0,30.0,0.0,attack_vessel_model_v2,4044.0,48.0,23194257.0,3.0,4675,2904.9,True
2000-12-13,2000,12,1.9667,102.2333,MYS,Malaysia,East Asia & Pacific,Boarded,Unknown,Steaming,24.0,30.0,30.0,0.0,attack_vessel_model_v2,4044.0,48.0,23194257.0,3.0,4675,2904.9,True
2000-12-14,2000,12,1.7667,102.4667,IDN,Indonesia,East Asia & Pacific,Attempted,Unknown,Steaming,26.9,30.0,30.0,0.0,attack_vessel_model_v2,780.0,17.0,211513823.0,6.08,54716,33998.9,True
2000-12-18,2000,12,-7.7307,109.0244,IDN,Indonesia,East Asia & Pacific,Boarded,Unknown,Berthed,0.4,30.0,30.0,0.0,attack_vessel_model_v2,780.0,17.0,211513823.0,6.08,54716,33998.9,True
2000-12-19,2000,12,6.4417,3.3867,NGA,Nigeria,Sub-Saharan Africa,Boarded,Unknown,Anchored,0.4,35.0,45.0,0.0,attack_vessel_model_v2,568.0,12.0,122283850.0,3.78,853,530.0,True
2000-12-19,2000,12,-3.2062,116.2765,IDN,Indonesia,East Asia & Pacific,Boarded,Unknown,Anchored,1.7,30.0,30.0,0.0,attack_vessel_model_v2,780.0,17.0,211513823.0,6.08,54716,33998.9,True
2000-12-20,2000,12,1.2633,103.3217,IDN,Indonesia,East Asia & Pacific,Attempted,Unknown,Steaming,15.4,30.0,30.0,0.0,attack_vessel_model_v2,780.0,17.0,211513823.0,6.08,54716,33998.9,True
2000-12-21,2000,12,13.1067,80.305,IND,India,South Asia,Boarded,Unknown,Anchored,1.0,35.0,40.0,0.0,attack_vessel_model_v2,443.0,28.0,1056575549.0,5.66,7000,4349.6,True
2000-12-21,2000,12,5.815,118.0555,MYS,Malaysia,East Asia & Pacific,Boarded,Unknown,Anchored,0.8,30.0,30.0,0.0,attack_vessel_model_v2,4044.0,48.0,23194257.0,3.0,4675,2904.9,True
2000-12-22,2000,12,1.4362,104.4257,MYS,Malaysia,East Asia & Pacific,Boarded,Unknown,Berthed,14.6,30.0,30.0,0.0,attack_vessel_model_v2,4044.0,48.0,23194257.0,3.0,4675,2904.9,True
2000-12-22,2000,12,-6.035,105.93,IDN,Indonesia,East Asia & Pacific,Boarded,Unknown,Berthed,5.0,30.0,30.0,0.0,attack_vessel_model_v2,780.0,17.0,211513823.0,6.08,54716,33998.9,True
2000-12-22,2000,12,-1.4432,116.75,IDN,Indonesia,East Asia & Pacific,Boarded,Unknown,Anchored,7.7,30.0,30.0,0.0,attack_vessel_model_v2,780.0,17.0,211513823.0,6.08,54716,33998.9,True
2000-12-23,2000,12,1.8667,102.3,MYS,Malaysia,East Asia & Pacific,Attempted,Unknown,Steaming,31.8,30.0,30.0,0.0,attack_vessel_model_v2,4044.0,48.0,23194257.0,3.0,4675,2904.9,True
2000-12-23,2000,12,22.4855,89.5858,BGD,Bangladesh,South Asia,Boarded,Unknown,Anchored,17.1,35.0,40.0,0.0,attack_vessel_model_v2,418.0,22.9,127657854.0,3.27,580,360.4,True
2000-12-24,2000,12,1.255,103.34,IDN,Indonesia,East Asia & Pacific,Attempted,Unknown,Steaming,14.0,30.0,30.0,0.0,attack_vessel_model_v2,780.0,17.0,211513823.0,6.08,54716,33998.9,True
2000-12-24,2000,12,1.3033,103.3567,MYS,Malaysia,East Asia & Pacific,Boarded,Unknown,Steaming,11.6,30.0,30.0,0.0,attack_vessel_model_v2,4044.0,48.0,23194257.0,3.0,4675,2904.9,True
2000-12-24,2000,12,-6.0082,105.9535,IDN,Indonesia,East Asia & Pacific,Boarded,Unknown,Berthed,1.1,30.0,30.0,0.0,attack_vessel_model_v2,780.0,17.0,211513823.0,6.08,54716,33998.9,True
2000-12-24,2000,12,-4.0483,39.645,KEN,Kenya,Sub-Saharan Africa,Boarded,Unknown,Anchored,2.4,35.0,45.0,0.0,attack_vessel_model_v2,397.0,21.0,31964557.0,2.86,536,333.1,True
2000-12-24,2000,12,13.1067,80.305,IND,India,South Asia,Boarded,Unknown,Anchored,1.0,35.0,40.0,0.0,attack_vessel_model_v2,443.0,28.0,1056575549.0,5.66,7000,4349.6,True
2000-12-25,2000,12,-1.2562,116.8072,IDN,Indonesia,East Asia & Pacific,Attempted,Unknown,Anchored,1.5,30.0,30.0,0.0,attack_vessel_model_v2,780.0,17.0,211513823.0,6.08,54716,33998.9,True
2000-12-29,2000,12,1.31,104.2717,MYS,Malaysia,East Asia & Pacific,Attempted,Unknown,Steaming,6.4,30.0,30.0,0.0,attack_vessel_model_v2,4044.0,48.0,23194257.0,3.0,4675,2904.9,True
2000-12-30,2000,12,1.3167,102.53,IDN,Indonesia,East Asia & Pacific,Boarded,Unknown,Steaming,3.1,30.0,30.0,0.0,attack_vessel_model_v2,780.0,17.0,211513823.0,6.08,54716,33998.9,True
2000-12-30,2000,12,1.2933,103.37,MYS,Malaysia,East Asia & Pacific,Attempted,Unknown,Steaming,10.7,30.0,30.0,0.0,attack_vessel_model_v2,4044.0,48.0,23194257.0,3.0,4675,2904.9,True
2001-01-01,2001,1,4.9115,48.4136,SOM,Somalia,Sub-Saharan Africa,Hijacked,Unknown,Steaming,20.8,35.0,45.0,4.5,attack_vessel_model_v2,1238.0,21.0,9186725.0,11.76,3333,2071.0,False
2001-01-06,2001,1,-1.25,116.7932,IDN,Indonesia,East Asia & Pacific,Boarding,Unknown,Berthed,0.3,30.0,30.0,0.0,attack_vessel_model_v2,748.0,19.0,214427417.0,6.08,54716,33998.9,True
2001-01-07,2001,1,22.033,89.97,BGD,Bangladesh,South Asia,Boarding,Unknown,Steaming,1.8,35.0,40.0,0.0,attack_vessel_model_v2,415.0,4.0,130088702.0,3.59,580,360.4,True
2001-01-08,2001,1,1.1333,105.0333,IDN,Indonesia,East Asia & Pacific,Attempted,Unknown,Steaming,24.7,30.0,30.0,0.0,attack_vessel_model_v2,748.0,19.0,214427417.0,6.08,54716,33998.9,True
2001-01-08,2001,1,0.8625,105.115,IDN,Indonesia,East Asia & Pacific,Boarding,Unknown,Steaming,31.7,30.0,30.0,0.0,attack_vessel_model_v2,748.0,19.0,214427417.0,6.08,54716,33998.9,True
2001-01-08,2001,1,5.8267,118.1167,MYS,Malaysia,East Asia & Pacific,Boarding,Unknown,Anchored,2.3,30.0,30.0,0.0,attack_vessel_model_v2,3913.0,50.0,23709119.0,3.53,4675,2904.9,True
2001-01-08,2001,1,-1.25,116.7932,IDN,Indonesia,East Asia & Pacific,Boarding,Unknown,Berthed,0.3,30.0,30.0,0.0,attack_vessel_model_v2,748.0,19.0,214427417.0,6.08,54716,33998.9,True
2001-01-09,2001,1,5.6167,-0.0167,GHA,Ghana,Sub-Saharan Africa,Boarding,Unknown,Anchored,3.6,35.0,45.0,0.0,attack_vessel_model_v2,269.0,34.0,19756928.0,9.28,539,334.9,True
2001-01-09,2001,1,9.9667,76.25,IND,India,South Asia,Boarding,Unknown,Anchored,0.4,35.0,40.0,0.0,attack_vessel_model_v2,452.0,27.0,1075000085.0,5.66,7000,4349.6,True
2001-01-09,2001,1,4.15,7.9917,NGA,Nigeria,Sub-Saharan Africa,Boarding,Unknown,Anchored,43.0,35.0,45.0,0.0,attack_vessel_model_v2,590.0,10.0,125394046.0,3.78,853,530.0,True
2001-01-09,2001,1,5.8267,118.1167,MYS,Malaysia,East Asia & Pacific,Boarding,Unknown,Berthed,2.3,30.0,30.0,0.0,attack_vessel_model_v2,3913.0,50.0,23709119.0,3.53,4675,2904.9,True
2001-01-10,2001,1,3.7767,98.6767,IDN,Indonesia,East Asia & Pacific,Attempted,Unknown,Anchored,4.8,30.0,30.0,0.0,attack_vessel_model_v2,748.0,19.0,214427417.0,6.08,54716,33998.9,True
2001-01-10,2001,1,13.0932,80.2932,IND,India,South Asia,Attempted,Unknown,Anchored,1.6,35.0,40.0,0.0,attack_vessel_model_v2,452.0,27.0,1075000085.0,5.66,7000,4349.6,True
2001-01-12,2001,1,22.2167,91.7932,BGD,Bangladesh,South Asia,Attempted,Unknown,Anchored,2.3,35.0,40.0,0.0,attack_vessel_model_v2,415.0,4.0,130088702.0,3.59,580,360.4,True
2001-01-12,2001,1,-0.3765,42.5432,SOM,Somalia,Sub-Saharan Africa,Hijacked,Unknown,Steaming,2.3,35.0,45.0,4.5,attack_vessel_model_v2,1238.0,21.0,9186725.0,11.76,3333,2071.0,False
2001-01-12,2001,1,9.9667,76.25,IND,India,South Asia,Attempted,Unknown,Anchored,0.4,35.0,40.0,0.0,attack_vessel_model_v2,452.0,27.0,1075000085.0,5.66,7000,4349.6,True
2001-01-13,2001,1,-6.0887,106.875,IDN,Indonesia,East Asia & Pacific,Boarding,Unknown,Anchored,4.4,30.0,30.0,0.0,attack_vessel_model_v2,748.0,19.0,214427417.0,6.08,54716,33998.9,True
2001-01-16,2001,1,4.0432,9.6667,CMR,Cameroon,Sub-Saharan Africa,Boarding,Unknown,Berthed,1.4,35.0,45.0,0.0,attack_vessel_model_v2,651.0,20.0,15928910.0,7.46,402,249.8,True
2001-01-17,2001,1,16.9765,82.3167,IND,India,South Asia,Boarding,Unknown,Anchored,3.6,35.0,40.0,0.0,attack_vessel_model_v2,452.0,27.0,1075000085.0,5.66,7000,4349.6,True
2001-01-18,2001,1,22.4765,89.5765,BGD,Bangladesh,South Asia,Boarding,Unknown,Anchored,16.4,35.0,40.0,0.0,attack_vessel_model_v2,415.0,4.0,130088702.0,3.59,580,360.4,True
2001-01-18,2001,1,-1.25,116.7932,IDN,Indonesia,East Asia & Pacific,Attempted,Unknown,Anchored,0.3,30.0,30.0,0.0,attack_vessel_model_v2,748.0,19.0,214427417.0,6.08,54716,33998.9,True
2001-01-20,2001,1,5.2932,-4.0,CIV,Côte d'Ivoire,Sub-Saharan Africa,Boarding,Unknown,Berthed,1.3,35.0,45.0,0.0,attack_vessel_model_v2,664.0,24.0,16853026.0,4.72,515,320.0,True
2001-01-20,2001,1,11.215,95.676,MMR,Myanmar,East Asia & Pacific,Boarding,Unknown,Steaming,203.5,30.0,30.0,0.0,attack_vessel_model_v2,137.0,16.0,47225120.0,0.79,1930,1199.2,True
2001-01-20,2001,1,-5.4667,105.1667,IDN,Indonesia,East Asia & Pacific,Boarding,Unknown,Anchored,8.9,30.0,30.0,0.0,attack_vessel_model_v2,748.0,19.0,214427417.0,6.08,54716,33998.9,True
2001-01-22,2001,1,-2.05,147.3167,PNG,Papua New Guinea,East Asia & Pacific,Boarding,Unknown,Steaming,0.1,30.0,30.0,0.0,attack_vessel_model_v2,516.0,21.0,5974629.0,2.82,5152,3201.3,True
2001-01-23,2001,1,22.033,89.97,BGD,Bangladesh,South Asia,Boarding,Unknown,Steaming,1.8,35.0,40.0,0.0,attack_vessel_model_v2,415.0,4.0,130088702.0,3.59,580,360.4,True
2001-01-23,2001,1,1.265,103.4017,MYS,Malaysia,East Asia & Pacific,Boarding,Unknown,Steaming,9.6,30.0,30.0,0.0,attack_vessel_model_v2,3913.0,50.0,23709119.0,3.53,4675,2904.9,True
2001-01-25,2001,1,22.8166,89.55,BGD,Bangladesh,South Asia,Boarding,Unknown,Steaming,53.8,35.0,40.0,0.0,attack_vessel_model_v2,415.0,4.0,130088702.0,3.59,580,360.4,True
2001-01-26,2001,1,1.2,103.3833,IDN,Indonesia,East Asia & Pacific,Boarding,Unknown,Steaming,7.4,30.0,30.0,0.0,attack_vessel_model_v2,748.0,19.0,214427417.0,6.08,54716,33998.9,True
2001-01-27,2001,1,3.7853,98.6997,IDN,Indonesia,East Asia & Pacific,Boarding,Unknown,Berthed,2.4,30.0,30.0,0.0,attack_vessel_model_v2,748.0,19.0,214427417.0,6.08,54716,33998.9,True
2001-01-30,2001,1,1.3167,103.3167,MYS,Malaysia,East Asia & Pacific,Attempted,Unknown,Steaming,15.2,30.0,30.0,0.0,attack_vessel_model_v2,3913.0,50.0,23709119.0,3.53,4675,2904.9,True
2001-01-31,2001,1,5.2932,-4.0,CIV,Côte d'Ivoire,Sub-Saharan Africa,Boarding,Unknown,Berthed,1.3,35.0,45.0,0.0,attack_vessel_model_v2,664.0,24.0,16853026.0,4.72,515,320.0,True
2001-02-02,2001,2,1.3467,103.2983,MYS,Malaysia,East Asia & Pacific,Attempted,Unknown,Steaming,16.5,30.0,30.0,0.0,attack_vessel_model_v2,3913.0,50.0,23709119.0,3.53,4675,2904.9,True
2001-02-02,2001,2,1.3533,103.28,MYS,Malaysia,East Asia & Pacific,Attempted,Unknown,Steaming,18.5,30.0,30.0,0.0,attack_vessel_model_v2,3913.0,50.0,23709119.0,3.53,4675,2904.9,True
2001-02-03,2001,2,13.3418,100.6028,THA,Thailand,East Asia & Pacific,Boarding,Unknown,Anchored,19.4,30.0,30.0,0.0,attack_vessel_model_v2,1893.0,32.0,63539196.0,2.6,3219,2000.2,True
2001-02-03,2001,2,12.5717,43.3833,YEM,"Yemen, Rep.",Middle East & North Africa,Attempted,Unknown,Steaming,8.6,35.0,45.0,0.0,attack_vessel_model_v2,550.0,26.0,17918373.0,11.7,1906,1184.3,True
2001-02-04,2001,2,22.2167,91.7932,BGD,Bangladesh,South Asia,Attempted,Unknown,Anchored,2.3,35.0,40.0,0.0,attack_vessel_model_v2,415.0,4.0,130088702.0,3.59,580,360.4,True
2001-02-06,2001,2,5.0967,97.8833,IDN,Indonesia,East Asia & Pacific,Attempted,Unknown,Steaming,18.4,30.0,30.0,0.0,attack_vessel_model_v2,748.0,19.0,214427417.0,6.08,54716,33998.9,True
2001-02-06,2001,2,0.13,117.5733,IDN,Indonesia,East Asia & Pacific,Boarding,Unknown,Anchored,6.3,30.0,30.0,0.0,attack_vessel_model_v2,748.0,19.0,214427417.0,6.08,54716,33998.9,True
2001-02-13,2001,2,16.9765,82.3167,IND,India,South Asia,Boarding,Unknown,Anchored,3.6,35.0,40.0,0.0,attack_vessel_model_v2,452.0,27.0,1075000085.0,5.66,7000,4349.6,True
2001-02-14,2001,2,6.45,3.3767,NGA,Nigeria,Sub-Saharan Africa,Boarding,Unknown,Anchored,0.7,35.0,45.0,0.0,attack_vessel_model_v2,590.0,10.0,125394046.0,3.78,853,530.0,True
2001-02-15,2001,2,2.8167,101.0567,MYS,Malaysia,East Asia & Pacific,Attempted,Unknown,Steaming,25.8,30.0,30.0,0.0,attack_vessel_model_v2,3913.0,50.0,23709119.0,3.53,4675,2904.9,True
2001-02-15,2001,2,19.7,95.45,MMR,Myanmar,East Asia & Pacific,Attempted,Unknown,Steaming,148.9,30.0,30.0,0.0,attack_vessel_model_v2,137.0,16.0,47225120.0,0.79,1930,1199.2,True
2001-02-15,2001,2,-5.5,105.1667,IDN,Indonesia,East Asia & Pacific,Boarding,Unknown,Berthed,8.6,30.0,30.0,0.0,attack_vessel_model_v2,748.0,19.0,214427417.0,6.08,54716,33998.9,True
2001-02-16,2001,2,18.4167,-70.0,DOM,Dominican Republic,Latin America & Caribbean,Attempted,Unknown,Steaming,0.4,35.0,45.0,0.0,attack_vessel_model_v2,2977.0,31.0,8598601.0,7.26,1288,800.3,True
2001-02-16,2001,2,5.8267,118.1167,MYS,Malaysia,East Asia & Pacific,Attempted,Unknown,Berthed,2.3,30.0,30.0,0.0,attack_vessel_model_v2,3913.0,50.0,23709119.0,3.53,4675,2904.9,True
2001-02-21,2001,2,0.9434,103.652,IDN,Indonesia,East Asia & Pacific,Boarding,Unknown,Steaming,11.3,30.0,30.0,0.0,attack_vessel_model_v2,748.0,19.0,214427417.0,6.08,54716,33998.9,True
2001-02-22,2001,2,13.4967,43.0167,YEM,"Yemen, Rep.",Middle East & North Africa,Attempted,Unknown,Steaming,25.9,35.0,45.0,0.0,attack_vessel_model_v2,550.0,26.0,17918373.0,11.7,1906,1184.3,True
2001-02-23,2001,2,13.7833,48.2,YEM,"Yemen, Rep.",Middle East & North Africa,Attempted,Unknown,Steaming,20.6,35.0,45.0,0.0,attack_vessel_model_v2,550.0,26.0,17918373.0,11.7,1906,1184.3,True
2001-02-27,2001,2,5.2917,97.9733,IDN,Indonesia,East Asia & Pacific,Attempted,Unknown,Steaming,41.9,30.0,30.0,0.0,attack_vessel_model_v2,748.0,19.0,214427417.0,6.08,54716,33998.9,True
2001-02-27,2001,2,-2.3333,105.5667,IDN,Indonesia,East Asia & Pacific,Boarding,Unknown,Steaming,7.3,30.0,30.0,0.0,attack_vessel_model_v2,748.0,19.0,214427417.0,6.08,54716,33998.9,True
2001-03-02,2001,3,6.45,3.3767,NGA,Nigeria,Sub-Saharan Africa,Boarding,Unknown,Anchored,0.7,35.0,45.0,0.0,attack_vessel_model_v2,590.0,10.0,125394046.0,3.78,853,530.0,True
2001-03-07,2001,3,14.6833,120.0833,PHL,Philippines,East Asia & Pacific,Attempted,Unknown,Steaming,10.4,30.0,30.0,0.0,attack_vessel_model_v2,991.0,29.0,79672873.0,3.7,36289,22548.9,True
2001-03-08,2001,3,13.138,100.825,THA,Thailand,East Asia & Pacific,Boarding,Unknown,Anchored,7.3,30.0,30.0,0.0,attack_vessel_model_v2,1893.0,32.0,63539196.0,2.6,3219,2000.2,True
2001-03-08,2001,3,1.0167,105.2167,IDN,Indonesia,East Asia & Pacific,Boarding,Unknown,Steaming,40.7,30.0,30.0,0.0,attack_vessel_model_v2,748.0,19.0,214427417.0,6.08,54716,33998.9,True
2001-03-09,2001,3,5.3404,119.33,MYS,Malaysia,East Asia & Pacific,Boarding,Unknown,Steaming,5.8,30.0,30.0,0.0,attack_vessel_model_v2,3913.0,50.0,23709119.0,3.53,4675,2904.9,True
2001-03-10,2001,3,22.2167,91.7932,BGD,Bangladesh,South Asia,Boarding,Unknown,Berthed,2.3,35.0,40.0,0.0,attack_vessel_model_v2,415.0,4.0,130088702.0,3.59,580,360.4,True
2001-03-12,2001,3,-6.0887,106.875,IDN,Indonesia,East Asia & Pacific,Boarding,Unknown,Anchored,4.4,30.0,30.0,0.0,attack_vessel_model_v2,748.0,19.0,214427417.0,6.08,54716,33998.9,True
2001-03-14,2001,3,0.975,105.1933,IDN,Indonesia,East Asia & Pacific,Boarding,Unknown,Steaming,37.9,30.0,30.0,0.0,attack_vessel_model_v2,748.0,19.0,214427417.0,6.08,54716,33998.9,True
2001-03-15,2001,3,-0.6167,117.4233,IDN,Indonesia,East Asia & Pacific,Hijacked,Unknown,Steaming,10.3,30.0,30.0,4.5,attack_vessel_model_v2,748.0,19.0,214427417.0,6.08,54716,33998.9,True
2001-03-15,2001,3,-5.5265,104.5933,IDN,Indonesia,East Asia & Pacific,Boarding,Unknown,Anchored,3.1,30.0,30.0,0.0,attack_vessel_model_v2,748.0,19.0,214427417.0,6.08,54716,33998.9,True
2001-03-15,2001,3,-6.0887,106.875,IDN,Indonesia,East Asia & Pacific,Boarding,Unknown,Berthed,4.4,30.0,30.0,0.0,attack_vessel_model_v2,748.0,19.0,214427417.0,6.08,54716,33998.9,True
2001-03-17,2001,3,0.1502,117.59,IDN,Indonesia,East Asia & Pacific,Boarding,Unknown,Anchored,8.2,30.0,30.0,0.0,attack_vessel_model_v2,748.0,19.0,214427417.0,6.08,54716,33998.9,True
2001-03-18,2001,3,-4.8167,11.65,COG,"Congo, Rep.",Sub-Saharan Africa,Boarding,Unknown,Anchored,19.2,35.0,45.0,0.0,attack_vessel_model_v2,868.0,22.0,3217933.0,19.91,169,105.0,True
2001-03-19,2001,3,1.3833,103.25,MYS,Malaysia,East Asia & Pacific,Boarding,Unknown,Steaming,20.5,30.0,30.0,0.0,attack_vessel_model_v2,3913.0,50.0,23709119.0,3.53,4675,2904.9,True
2001-03-20,2001,3,-8.2167,-78.9765,PER,Peru,Latin America & Caribbean,Attempted,Unknown,Anchored,1.0,35.0,45.0,0.0,attack_vessel_model_v2,1941.0,41.0,26799285.0,5.73,2414,1500.0,True
2001-03-20,2001,3,0.9167,5.85,STP,São Tomé and Principe,Sub-Saharan Africa,Attempted,Unknown,Steaming,98.3,35.0,45.0,0.0,attack_vessel_model_v2,525.0,27.0,144755.0,15.73,209,129.9,True
2001-03-20,2001,3,10.7433,-62.3683,VEN,"Venezuela, RB",Latin America & Caribbean,Boarding,Unknown,Steaming,4.4,35.0,45.0,0.0,attack_vessel_model_v2,4987.0,28.0,24646472.0,13.04,2800,1739.8,True
2001-03-21,2001,3,0.7167,103.6317,IDN,Indonesia,East Asia & Pacific,Boarding,Unknown,Steaming,9.4,30.0,30.0,0.0,attack_vessel_model_v2,748.0,19.0,214427417.0,6.08,54716,33998.9,True
2001-03-22,2001,3,13.75,121.0432,PHL,Philippines,East Asia & Pacific,Boarding,Unknown,Anchored,1.0,30.0,30.0,0.0,attack_vessel_model_v2,991.0,29.0,79672873.0,3.7,36289,22548.9,True
2001-03-26,2001,3,0.2333,108.1667,IDN,Indonesia,East Asia & Pacific,Attempted,Unknown,Steaming,84.8,30.0,30.0,0.0,attack_vessel_model_v2,748.0,19.0,214427417.0,6.08,54716,33998.9,True
2001-03-27,2001,3,22.1833,91.7383,BGD,Bangladesh,South Asia,Boarding,Unknown,Anchored,7.7,35.0,40.0,0.0,attack_vessel_model_v2,415.0,4.0,130088702.0,3.59,580,360.4,True
2001-03-28,2001,3,51.0265,3.7265,NLD,Netherlands,Europe & Central Asia,Boarding,Unknown,Berthed,36.0,35.0,40.0,0.0,attack_vessel_model_v2,26873.0,88.0,16046180.0,2.12,451,280.2,True
2001-03-29,2001,3,5.2667,115.25,MYS,Malaysia,East Asia & Pacific,Boarding,Unknown,Anchored,1.1,30.0,30.0,0.0,attack_vessel_model_v2,3913.0,50.0,23709119.0,3.53,4675,2904.9,True
